stem,ours_lbl_0,ours_lbl_1,ours_lbl_2,ours_lbl_3,ours_lbl_4,ours_lbl_5,ours_lbl_6,ours_lbl_7,ours_lbl_8,ours_lbl_9,ours_lbl_10,ours_lbl_11,ours_lbl_12,ours_lbl_13,ours_lbl_14,ours_lbl_16,ours_lbl_17,ours_lbl_18,ours_lbl_19,ours_lbl_20,ours_lbl_21,ours_lbl_22,ours_lbl_23,ours_lbl_24,auth_lbl_0,auth_lbl_1,auth_lbl_2,auth_lbl_3,auth_lbl_4,auth_lbl_5,auth_lbl_6,auth_lbl_7,auth_lbl_8,auth_lbl_9,auth_lbl_10,auth_lbl_11,auth_lbl_12,auth_lbl_13,auth_lbl_14,auth_lbl_16,auth_lbl_17,auth_lbl_18,auth_lbl_19,auth_lbl_20,auth_lbl_21,auth_lbl_22,auth_lbl_23,auth_lbl_24
00050705,22,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,4,0,0,0,2,0
00050722,31,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,24,3,2,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0
00050737,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
00050747,17,0,2,0,0,0,2,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,2,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0
00050753,14,0,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,13,0,2,4,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,0,0
00050754,27,0,0,0,0,6,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,25,0,0,0,0,6,0,3,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0
00050763,16,3,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,2,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
00050764,8,0,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,2,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0
00050770,9,0,0,0,0,0,0,5,0,0,0,0,4,0,7,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,5,0,7,1,0,0,0,0,0,0,0,0
00050771,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,4,0,0,0,0,31,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,2,0,4,0,0,0,0
00050772,14,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,13,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
00050773,23,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,1,0,0,0,0,0,0,0
00050777,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0
00050780,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,3,0,0
00050787,21,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00050794,12,0,0,0,0,6,0,0,0,0,0,0,5,0,6,0,0,0,0,0,5,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,5,0,7,0,0,0,0,0,5,0,0,0
00050797,22,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,18,0,2,0,0,6,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0
00050798,17,0,0,0,3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,4,0,0,0,0,16,0,0,0,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,4,0,0,0,0
00050807,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
00050816,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0
00050836,15,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
00050856,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
00050861,10,0,0,0,0,6,0,0,0,0,1,0,0,3,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,6,0,0,0,0,2,0,0,4,0,0,0,0,0,0,5,0,0,0
00050880,12,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0
00050895,11,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0
00050900,25,0,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0
00050903,11,0,0,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
00050906,13,0,2,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
00050910,16,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,14,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0
00050912,19,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0
00050938,11,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,4,5,0,0,0,10,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,4,5,0,0,0
00050942,9,0,0,0,0,0,0,0,0,3,1,0,5,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,3,2,0,5,0,0,0,0,0,0,0,0,0,2,0
00050947,12,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
00050951,17,0,0,0,0,12,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,12,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
00050956,19,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00050961,12,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,11,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0
00050969,31,0,0,4,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,29,0,0,4,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0
00050970,29,0,0,0,3,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,0,0,0,3,6,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
00050973,11,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
00050977,25,0,0,4,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,23,0,0,4,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0
00050979,22,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,2,4,0,4,0,0,0,0,0,0,0,3,0,0
00050994,13,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00051009,23,0,0,0,0,6,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,0,6,2,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0
00051034,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,4,0,0,0,0,0
00051048,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,4,0
00051066,12,0,0,4,4,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,4,0,2,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
00051068,21,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,18,0,2,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,4,0,0,0,0
00051075,8,0,0,0,0,6,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
00051078,20,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,19,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0
00051080,17,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,3,2,0,16,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,0,3,2,0
00051083,21,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0
00051097,20,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,1,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,1,0,0,4,0,0,0,0
00051099,8,0,0,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,4,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0
00051100,21,0,0,4,0,0,0,0,0,0,1,8,0,0,7,0,0,0,0,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0,2,8,0,0,7,0,0,0,0,0,0,0,0,0
00051113,11,0,0,0,3,0,0,3,1,0,2,0,0,0,7,0,0,0,0,0,0,0,4,0,8,0,0,0,3,0,0,3,2,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0
00051115,9,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0
00051120,9,0,0,4,3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
00051123,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
00051126,19,0,0,0,0,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0
00051132,20,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,19,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0
00051134,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,2,0
00051146,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
00051153,20,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,0,1,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,5,0,7,0,0,2,0,0,0,0,0,0
00051161,19,0,0,4,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00051163,9,0,0,0,0,0,0,2,0,3,0,0,0,0,0,1,1,0,0,0,0,3,0,0,8,0,0,0,0,0,0,3,0,3,0,0,0,0,0,1,1,0,0,0,0,3,0,0
00051169,23,3,2,4,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,22,3,3,4,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
00051176,21,4,1,0,0,0,0,0,0,3,0,0,0,3,14,1,0,0,0,0,0,0,0,0,17,6,2,0,0,0,0,0,0,3,0,0,0,4,14,1,0,0,0,0,0,0,0,0
00051177,11,3,0,0,0,0,2,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,2,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
00051179,8,4,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,4,0,4,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
00051180,10,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0
00051181,13,6,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,12,6,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0
00051185,9,0,0,0,0,6,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
00051186,11,3,0,8,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,8,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00051208,10,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,4,4,0,0,0,0,0
00051214,18,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,17,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
00051216,13,3,0,0,0,0,1,0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,12,3,0,0,0,0,2,0,2,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
00051217,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,4,0,0,0,0
00051231,9,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1,2,0,0,0,0,0,0
00051246,20,0,2,0,0,6,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,6,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
00051248,25,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,21,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,4,0,0,0,0,0
00051272,14,0,0,4,0,0,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,13,0,0,4,0,0,0,0,0,3,0,0,0,0,7,0,0,0,4,0,0,0,0,0
00051276,23,1,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
00051278,7,0,0,0,0,0,0,3,0,0,0,4,5,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0
00051285,27,0,0,0,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0
00051287,10,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0
00051289,7,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
00051295,18,0,0,0,0,0,2,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,0,17,0,0,0,0,0,2,0,0,0,0,4,0,4,0,0,0,0,0,0,5,0,0,0
00051298,7,0,0,4,0,6,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,4,0,6,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0
00051300,11,0,0,4,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0
00051305,6,0,0,4,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0
00051309,26,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
00051312,19,0,2,0,3,0,0,0,0,5,0,4,0,0,0,0,0,0,4,0,0,0,0,0,18,0,2,0,3,0,0,0,0,6,0,4,0,0,0,0,0,0,4,0,0,0,0,0
00051314,21,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,1,0,0,0,0,0,0,0
00051317,17,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,4,0,0,0,0
00051320,11,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0
00051323,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
00051328,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,10,0,2,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,2,0
00051334,12,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,5,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,5,0,0,0
00051336,17,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0
00051338,14,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
00051382,25,0,0,0,0,0,2,0,2,0,0,4,0,0,6,0,0,2,0,0,0,0,0,0,24,0,0,0,0,0,2,0,2,0,0,4,0,0,7,0,0,2,0,0,0,0,0,0
00051392,11,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0
00051406,14,0,0,0,0,6,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,11,0,2,0,0,6,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0
00051413,19,0,0,0,3,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,3,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
00051417,11,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0
00051425,24,4,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00051437,24,0,2,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,21,0,2,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0
00051441,7,0,0,0,4,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0
00051444,28,0,2,0,0,6,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,25,0,2,0,0,6,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
00051455,13,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0
00051458,12,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0
00051468,26,1,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,24,3,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
00051477,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0
00051493,22,3,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,3,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
00051498,7,0,0,0,0,0,0,0,0,0,0,4,10,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,10,4,0,0,0,0,0,0,0,0,0,0
00051507,15,0,2,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,4,0,14,0,2,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,4,0
00051520,13,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0
00051523,27,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00051526,19,0,0,0,0,0,0,2,0,0,0,0,5,3,6,0,0,0,0,0,5,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,5,4,7,0,0,0,0,0,5,0,0,0
00051528,23,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0
00051532,8,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
00051535,13,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,3,0,0,12,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,3,0,0
00051541,9,0,0,0,0,7,0,0,0,3,0,4,0,0,0,0,0,1,0,4,0,0,0,0,8,0,0,0,0,7,0,0,0,3,0,4,0,0,0,0,0,2,0,4,0,0,0,0
00051545,13,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
00051549,13,0,0,0,0,0,0,0,0,3,1,4,0,3,0,0,0,0,4,0,0,3,0,0,11,0,0,0,0,0,0,0,0,3,2,4,0,4,0,0,0,0,4,0,0,3,0,0
00051558,11,0,0,0,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,6,0,3,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
00051563,7,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,6,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0
00051566,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,25,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0
00051574,12,0,0,0,0,6,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
00051582,22,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,21,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
00051585,16,0,0,0,6,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
00051586,11,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,2,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,4,0,4,7,0,2,0,0,4,0,0,0,0
00051598,7,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0
00051611,17,0,0,0,3,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,6,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
00051614,14,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0
